"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:2mOpdXJTBZUNyGJWH2433c","No More Sports","spotify:artist:4iaDWP59Z3e62DW7YWDbIE","Post Animal","spotify:album:1mthLL3mv2SF9iv292zD2C","Love Gibberish","spotify:artist:4iaDWP59Z3e62DW7YWDbIE","Post Animal","2022-05-13","https://i.scdn.co/image/ab67616d0000b273712796b2dc79c708ac52c2ae","1","3","238663","https://p.scdn.co/mp3-preview/a0f09c9fb2b548dc2fd26cc0c88b59cb54ec3e8e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBKPL2291442","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:0lpRp9KzzMbC0w1uiL7H7f","Fruit Punch","spotify:artist:6y02TEMv71ArWB2qhIaQ5m","Kaiydo","spotify:album:0oeJCHQwiz5dQhMuiFlhhM","Fruit Punch","spotify:artist:6y02TEMv71ArWB2qhIaQ5m","Kaiydo","2016-08-12","https://i.scdn.co/image/ab67616d0000b2731927f0378a81361fb80e20d6","1","1","221622","https://p.scdn.co/mp3-preview/62b43baeb1993236dfc7e78557996514f64a3d9f?cid=9950ac751e34487dbbe027c4fd7f8e99","true","48","TCACR1606159","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:4uUUPTF8566PHM1dZqH5Kb","YOU CAN SMD","spotify:artist:1kMVs324xI4K0tQrKqA4c4, spotify:artist:4G1zP5i0r57g1c1CxrPhfM","City Morgue, ZillaKami","spotify:album:2EadUtQ3hpx3Xt0HKAfOF9","TOXIC BOOGALOO","spotify:artist:1kMVs324xI4K0tQrKqA4c4, spotify:artist:4G1zP5i0r57g1c1CxrPhfM, spotify:artist:7fFfPSHnrplQpezV79CFYc","City Morgue, ZillaKami, SosMula","2020-07-31","https://i.scdn.co/image/ab67616d0000b273d127ecd89d2f82594dee83d5","1","7","83237","https://p.scdn.co/mp3-preview/c30e8435b8d61fc4a43e4bdaa32d3e79feecee0e?cid=9950ac751e34487dbbe027c4fd7f8e99","true","53","USUM72014771","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:6Q88G7jaZCwL5ON5RLyRir","Blind Man Can See It","spotify:artist:7GaxyUddsPok8BuhxN6OUW, spotify:artist:4lJHGi5dlJmWwFH0JKF6di","James Brown, The J.B.'s","spotify:album:3Eiwyp3EB66AuXjBI2MYZI","Black Caesar","spotify:artist:7GaxyUddsPok8BuhxN6OUW","James Brown","1973-01-01","https://i.scdn.co/image/ab67616d0000b273905dcbbd9ea2f5af04446251","1","2","138653","https://p.scdn.co/mp3-preview/4afb22d4c6c60684833c9b2b258206bef1408b3e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","USPR37382288","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:6UrgPc2f78pgDrdodMJA42","Yer Blues - Remastered 2018","spotify:artist:2Jtmdbs9jPWmKfpdOLd5pB","The Dirty Mac","spotify:album:6HukFdvHHvXI3EAhjvtnF3","The Rolling Stones Rock And Roll Circus (Expanded)","spotify:artist:22bE4uQ6baNwSHPVcDxLCe","The Rolling Stones","2019-06-07","https://i.scdn.co/image/ab67616d0000b273cf06d7fb4f5b592525e91b94","1","12","267253","https://p.scdn.co/mp3-preview/80300f3de3c0ae3054a5c4462c62db820f5fc308?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","USA171820021","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:4HQmJZyZDBRc8s7IzVrdKq","The Light","spotify:artist:1FvjvACFvko2Z91IvDljrx, spotify:artist:5MbNzCW3qokGyoo9giHA3V","Mick Jenkins, EARTHGANG","spotify:album:4SnWrk06dIt4ynFRLpNX6e","The Circus","spotify:artist:1FvjvACFvko2Z91IvDljrx","Mick Jenkins","2020-01-10","https://i.scdn.co/image/ab67616d0000b27336ba20b7e0d1b5336dad99c7","1","3","264935","https://p.scdn.co/mp3-preview/cc6f721c919b75eceee0251cbea0c3ae2549d5c1?cid=9950ac751e34487dbbe027c4fd7f8e99","true","34","QMKSC1900623","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:4oEQYONGQYvwhmowi26mzn","THE STORM","spotify:artist:7hi2IgfTNrIx56X2WxiGfX","KANYE DROP YOUR ALBUMS","spotify:album:3MSnURH5i3YoNwGXAyqjBC","KANYE DROP YOUR ALBUMS","spotify:artist:7hi2IgfTNrIx56X2WxiGfX","KANYE DROP YOUR ALBUMS","2019-10-08","","1","13","168483","","false","0","US3GD3530460","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:10RHHwMAsp8hpF6zsxAwpY","Mr. Hood at Piocallee Jewelry / Crackpot","spotify:artist:70S4sHnxr55YQxZ53H5guq","KMD","spotify:album:4XVjGu7Pow8s1aTk9bMIDo","Mr. Hood","spotify:artist:70S4sHnxr55YQxZ53H5guq","KMD","1991","https://i.scdn.co/image/ab67616d0000b2736f6643b487dd2913da698d0d","1","1","169333","https://p.scdn.co/mp3-preview/70d38d5771d22bb64f0bc7d2640629694b43ef08?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","USEE10505518","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:03P5b745wtD0qS5IdNtrh9","Greetings","spotify:artist:4Mp7yETSzhsOZt0lm4TaRu","Joni Haastrup","spotify:album:6vbhwiICICM9vQiUK62Me0","Nigeria 70 - Funky Lagos","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2009-03-23","https://i.scdn.co/image/ab67616d0000b273e89fe936f1698f9532af01d2","2","6","373333","https://p.scdn.co/mp3-preview/c15eb877d4dfeb3aee6b4678f76eecfd24d13e9e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","DEG930990070","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:3GXSywNvYLAVUCtjMHkKDh","E. Coli (feat. Earl Sweatshirt)","spotify:artist:0eVyjRhzZKke2KFYTcDkeu, spotify:artist:3A5tHz1SfngyOZM2gItYKu","The Alchemist, Earl Sweatshirt","spotify:album:6HB5Nq7lSjvTs3gJom6BXI","Bread","spotify:artist:0eVyjRhzZKke2KFYTcDkeu","The Alchemist","2018-11-30","https://i.scdn.co/image/ab67616d0000b273795e7069de7cb188b7c821b4","1","4","132147","https://p.scdn.co/mp3-preview/e85b29af95642d33f46aff25f1ea2e2bec1ab86a?cid=9950ac751e34487dbbe027c4fd7f8e99","true","69","USUYG1228093","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:4A065x9kJt955eGVqf813g","Them Bones (2022 Remaster)","spotify:artist:64tNsm6TnZe2zpcMVMOoHL","Alice In Chains","spotify:album:58NXIEYqmq5dQHg9nV9duM","Dirt (2022 Remaster)","spotify:artist:64tNsm6TnZe2zpcMVMOoHL","Alice In Chains","1992-09-29","https://i.scdn.co/image/ab67616d0000b2731cd131e5e9ad887ad8c1ecb7","1","1","149466","https://p.scdn.co/mp3-preview/d4cc42320063ee1d2d05eca4671a495e33620f41?cid=9950ac751e34487dbbe027c4fd7f8e99","false","76","USSM19200799","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:1UbfKuIjG38PR3MpjVsbyX","la danse","spotify:artist:3k3RY7kR8f0vp8Cq27P141, spotify:artist:4PfXiTCDXTYEobjXjcRFNW","berlioz, Ted Jasper","spotify:album:6HHA2Wth4o5ntz3GZ4O0XL","la danse","spotify:artist:3k3RY7kR8f0vp8Cq27P141","berlioz","2022-09-16","https://i.scdn.co/image/ab67616d0000b27380cc44a2b4d9dfceb7287824","1","1","177136","https://p.scdn.co/mp3-preview/1120e1ce9b8bd850cd0b7f0f1a7d1fd532718cd3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","GX3Q92098125","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:2eDUcjS6SSDJd6Rcx4TFkd","Um Girassol Da Cor Do Seu Cabelo","spotify:artist:1mZbRiSVb2ExneAlDbBiiT","Lô Borges","spotify:album:5risYG7klZCSLMNxB9dZhf","Clube Da Esquina","spotify:artist:3Bnq7jiU506HcPjRgQ43TM, spotify:artist:1mZbRiSVb2ExneAlDbBiiT","Milton Nascimento, Lô Borges","1972-01-03","https://i.scdn.co/image/ab67616d0000b27336ebd83756dae33f2504dc40","1","8","252826","https://p.scdn.co/mp3-preview/913f37351259e788e05b32ba0a8789d9ca4fcfe3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","BREMI7100101","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:2Vq17hCbSPU3FQ9SzwOeJ3","Doin' That Rag - 2013 Remaster","spotify:artist:4TMHGUX5WI7OOm53PqSDAT","Grateful Dead","spotify:album:2IZe9ttqeMqwkv3dRXJRkd","Aoxomoxoa (2013 Remaster)","spotify:artist:4TMHGUX5WI7OOm53PqSDAT","Grateful Dead","1969","https://i.scdn.co/image/ab67616d0000b273cbc5f5ebcd143c610eb0df57","1","4","284049","https://p.scdn.co/mp3-preview/c7a46c3c448093e9a26d5ef5edba4f73ee7cb519?cid=9950ac751e34487dbbe027c4fd7f8e99","false","25","USWB11304495","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:1bqDQwBFPvykl6OiIHTVis","Settin' The Woods On Fire","spotify:artist:1FClsNYBUoNFtGgzeG74dW","Hank Williams","spotify:album:4Cdvtu5XUmCKPwcnue11xS","Memorial Album (Expanded Edition)","spotify:artist:1FClsNYBUoNFtGgzeG74dW","Hank Williams","1953-03-01","https://i.scdn.co/image/ab67616d0000b273058ec9749ace1aa96ab57829","1","2","158266","https://p.scdn.co/mp3-preview/f47397aafcdf423dfb93985083f6ee978cdb231b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","USPR39400686","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:3XDswWIHtmIJqjI1uCTiJx","Fried Rice (feat. JID)","spotify:artist:70gP6Ry4Uo0Yx6uzPIdaiJ, spotify:artist:6U3ybJ9UHNKEdsH7ktGBZ7","Bas, JID","spotify:album:4pkiNVQYHpBNgfd2H23Ncz","Fried Rice (feat. JID)","spotify:artist:70gP6Ry4Uo0Yx6uzPIdaiJ","Bas","2019-06-05","https://i.scdn.co/image/ab67616d0000b273eb2ca4e795cbf592625dc7a0","1","1","175693","https://p.scdn.co/mp3-preview/ede6b31b78f395ff08993319adae094151d806ca?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","USUM71800764","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:1Hg0KhBCuME4PgsTYMBK9y","Мой мармеладный (Я не права)","spotify:artist:3NguMMTDTItRbe2E2PZrJ2","Katya Lel","spotify:album:5bqf6dvtEfpmc9IqM2wSLz","Джага-джага","spotify:artist:3NguMMTDTItRbe2E2PZrJ2","Katya Lel","2004-01-01","https://i.scdn.co/image/ab67616d0000b2738fd8ecad1a337e77f95d9d06","1","1","223190","https://p.scdn.co/mp3-preview/016bd9d2b00c81ded8770233d3c7cd06626cbcf5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","5","QMPU51284564","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:4A3yBa4C3Zy6UAGxIyv1XD","Only in the West","spotify:artist:5BhFZpE8kUGZJiKOsYjLQM","Yeek","spotify:album:5KeSEPeI8r6FHGWmFNOsCt","Only in the West","spotify:artist:5BhFZpE8kUGZJiKOsYjLQM","Yeek","2017-02-13","https://i.scdn.co/image/ab67616d0000b273a408c462bfae2cca988a6921","1","1","181603","https://p.scdn.co/mp3-preview/18948058752e7a83e33d32410ef880fa21e90553?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","TCACX1784263","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:5SwgE4wA0P7f6AEz2UQMB2","Uncle Albert / Admiral Halsey - Medley / 2012 Remaster","spotify:artist:4STHEaNw4mPZ2tzheohgXB, spotify:artist:6QEKXJs8gQCiyBq5L8knco","Paul McCartney, Linda McCartney","spotify:album:3DTMsrNO6lEHNmDJ0fsN4v","Ram (Archive Collection)","spotify:artist:4STHEaNw4mPZ2tzheohgXB, spotify:artist:6QEKXJs8gQCiyBq5L8knco","Paul McCartney, Linda McCartney","1971-05-17","https://i.scdn.co/image/ab67616d0000b27336e259c002cc8746178f5a64","1","5","295146","https://p.scdn.co/mp3-preview/726fc4e36088beb64eaac0cc2108522729d338d9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","GBCCS1100092","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:228jEjW3dgYStlF1JrZfdq","I Got You Babe","spotify:artist:0iOVhN3tnSvgDbcg25JoJb","Etta James","spotify:album:3bPHCNCuSbUMVvjopQjmJG","Tell Mama: The Complete Muscle Shoals Sessions (Remastered)","spotify:artist:0iOVhN3tnSvgDbcg25JoJb","Etta James","2001-02-05","https://i.scdn.co/image/ab67616d0000b273b54fe4dafb7ec129e4500164","1","16","148773","https://p.scdn.co/mp3-preview/6471e0c20f97409440bd1c0b936a4b3e637c8cb1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","USMC16716776","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:26sL2t94auWUezVJeAtjTp","Here I Stand","spotify:artist:4bszODJhbxkwHlq0Inh6VU","Africa","spotify:album:1xe6dsE1l6EvVoxNJhzB14","Music From “Lil Brown” - Remastered","spotify:artist:4bszODJhbxkwHlq0Inh6VU","Africa","1968","https://i.scdn.co/image/ab67616d0000b27391027656bdd028d24fd6850f","1","3","257802","https://p.scdn.co/mp3-preview/662f83833d3d5e25c71b68125c9511002e3d4e01?cid=9950ac751e34487dbbe027c4fd7f8e99","false","18","GB-SMU-18-68605","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:6RZYzVk2IG0PhhF3PMbLSQ","Sabbat, pt. 1","spotify:artist:7EhUXju6pssa8o3CvFJTew","Cortex","spotify:album:74DOWHisu2jlFvPid9YTGB","Troupeau bleu","spotify:artist:7EhUXju6pssa8o3CvFJTew","Cortex","1975-07-15","https://i.scdn.co/image/ab67616d0000b27347a51205061053303846cb79","1","10","61546","https://p.scdn.co/mp3-preview/f9c0d991b6811a20e3bb75d19cd1e81bbc316720?cid=9950ac751e34487dbbe027c4fd7f8e99","false","36","FR59R1692440","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:63kd4m3VFxcJjPVVtbVNAu","Hello, Dolly!","spotify:artist:19eLuQmk9aCobbVDHc6eek","Louis Armstrong","spotify:album:213k6pbTGOHxlMpz5lb7zC","Hello, Dolly! (Remastered)","spotify:artist:19eLuQmk9aCobbVDHc6eek","Louis Armstrong","1964-10-25","https://i.scdn.co/image/ab67616d0000b273a11c39d4d29e2aa2917a6300","1","1","147000","https://p.scdn.co/mp3-preview/08dab711fae6792de92397a3a3d7c2821755b761?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","USMC16356894","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:2bSF5Qs8IQE9RRaZIef7mO","High (feat. Danny Brown)","spotify:artist:0Y4inQK6OespitzD6ijMwb, spotify:artist:5LhTec3c7dcqBvpLRWbMcf, spotify:artist:7aA592KWirLsnfb5ulGWvU","Freddie Gibbs, Madlib, Danny Brown","spotify:album:43uErencdmuTRFZPG3zXL1","Piñata","spotify:artist:0Y4inQK6OespitzD6ijMwb, spotify:artist:5LhTec3c7dcqBvpLRWbMcf","Freddie Gibbs, Madlib","2014-03-18","https://i.scdn.co/image/ab67616d0000b273d844f6b7311a69b9a08e7a0f","1","4","177640","https://p.scdn.co/mp3-preview/720ceb1c6486312e643d561e5241982403a3e0b6?cid=9950ac751e34487dbbe027c4fd7f8e99","true","57","US2S71422004","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:1q8gelFgFYUwoWpQV7WNCe","54-46 Was My Number","spotify:artist:6ZFv3wQwwWPiVDWhv0mjQK","Toots & The Maytals","spotify:album:6FuHnw9KkeYH6TSJaNOlto","In The Dark","spotify:artist:6ZFv3wQwwWPiVDWhv0mjQK","Toots & The Maytals","1973-03-01","https://i.scdn.co/image/ab67616d0000b273c22424eb54f4132e30efa886","1","11","204026","https://p.scdn.co/mp3-preview/97dc6f51325bcfbb39b5520f802c6d8119bcd023?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","USIR20300108","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:4hq0S6wznq7SHDyMOFXL9i","Tumbling Dice","spotify:artist:22bE4uQ6baNwSHPVcDxLCe","The Rolling Stones","spotify:album:5U4dnRZsfW8NmwBBkELFPh","Exile On Main Street (2010 Re-Mastered)","spotify:artist:22bE4uQ6baNwSHPVcDxLCe","The Rolling Stones","1972-05-12","https://i.scdn.co/image/ab67616d0000b273ba42bfcfeed19018b1f8cab8","1","5","226333","https://p.scdn.co/mp3-preview/9d2dd5af4745c7d14552090f7a226a663bf4d57b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","GBCJN7200005","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:0wnDXcJ0X5F0ZoBCKQvEuq","Mysterious River Snake","spotify:artist:04nWjOBHWrVkvyjK4PXRNy","The Sweet Enoughs","spotify:album:79tfjRNKLemO4c2dNXqJFR","Marshmallow","spotify:artist:04nWjOBHWrVkvyjK4PXRNy","The Sweet Enoughs","2020-05-01","https://i.scdn.co/image/ab67616d0000b273fa17fbff7e9452ff9cb2d630","1","7","176000","https://p.scdn.co/mp3-preview/758032e4b674397f67ea9d84d169c1bb53255bf7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","AUDCH1500100","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:2SfE58UZe7Y3TVjozT1fPC","Break in the Action","spotify:artist:4John8fJ3LKqFho0pselVr, spotify:artist:2pAWfrd7WFF3XhVt9GooDL","CZARFACE, MF DOOM","spotify:album:4odeNH2Qe9DAxT3sC1qq9p","Super What?","spotify:artist:4John8fJ3LKqFho0pselVr, spotify:artist:2pAWfrd7WFF3XhVt9GooDL","CZARFACE, MF DOOM","2021-05-07","https://i.scdn.co/image/ab67616d0000b273c81512cf4ad12711299b94ea","1","6","149613","https://p.scdn.co/mp3-preview/ec962c2b49fffa23a3616b740ec10ee781b14439?cid=9950ac751e34487dbbe027c4fd7f8e99","true","61","USFZH2100006","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:3zGUYyZVOrTv5s5CscuWQr","Here Comes Sunshine - Live at Curtis Hixon Convention Center, Tampa, FL, December 19, 1973","spotify:artist:4TMHGUX5WI7OOm53PqSDAT","Grateful Dead","spotify:album:7kllcqzsmi744saUQQ7DiB","Dick's Picks Vol. 1: Curtis Hixon Hall, Tampa, FL 12/19/73 (Live)","spotify:artist:4TMHGUX5WI7OOm53PqSDAT","Grateful Dead","2004","https://i.scdn.co/image/ab67616d0000b273140afed8828591503c05c34c","1","1","854226","https://p.scdn.co/mp3-preview/6b3c46ca53e74503c922689a9bfc13f5d2329067?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","USRH10900857","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:6L2EhnRo0GsLQknFiN5HYD","Galatea's Guitar - 2022 Remastered Version","spotify:artist:38CPjAAqYV8lTYi6clzbjG","Gábor Szabó","spotify:album:7Fe9lDU8kekHQjl8W2gCFO","Dreams (2022 Remastered Version)","spotify:artist:38CPjAAqYV8lTYi6clzbjG","Gábor Szabó","1967-01-22","https://i.scdn.co/image/ab67616d0000b273639e8e56a2a13cd71feaf507","1","1","339245","https://p.scdn.co/mp3-preview/003e09419768d0769329900124ea645207cc18b7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","QM6P41777569","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:5RMTMx6CQ5g8ZoYTnh9dkB","I'll Write a Song for You","spotify:artist:4QQgXkCYTt3BlENzhyNETg","Earth\, Wind & Fire","spotify:album:0w0eT42Gyq6G9yXB0RirWh","All 'N All","spotify:artist:4QQgXkCYTt3BlENzhyNETg","Earth\, Wind & Fire","1977-11-21","https://i.scdn.co/image/ab67616d0000b273f81891d2e28007ef6b918acd","1","7","323493","https://p.scdn.co/mp3-preview/93243b94196680be7a31203eee6b627bdecf7132?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","USSM17700631","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:4xz7WX28IkmcaHv06lCezR","Rapp Snitch Knishes (feat. Mr. Fantastik)","spotify:artist:2pAWfrd7WFF3XhVt9GooDL, spotify:artist:7zDPvKo7b0I7OPefCwqrsE","MF DOOM, Mr Fantastik","spotify:album:43yC4eriRHqTxGpb364KaR","MM..FOOD","spotify:artist:2pAWfrd7WFF3XhVt9GooDL","MF DOOM","2004-11-16","https://i.scdn.co/image/ab67616d0000b273557341c7755b44dc1a838f1c","1","13","172893","https://p.scdn.co/mp3-preview/c95692c16a296cde37cd35d8a44503e691174511?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","USBWK0700049","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:7HXn6tMBrsQrIJHu5a1MMA","All I Can Do","spotify:artist:1eEfMU2AhEo7XnKgL7c304","Carpenters","spotify:album:5rfv5iWK2p4koT3Icahb4i","Ticket To Ride","spotify:artist:1eEfMU2AhEo7XnKgL7c304","Carpenters","1969-10-09","https://i.scdn.co/image/ab67616d0000b2735c70ae861701ccdc5ef56c09","1","10","101200","https://p.scdn.co/mp3-preview/2004a76399ce14ac60040d59a51d7eecebf60f2a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","28","USAM16900010","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:54qG9hpUjLgkgTJQ9qvB1P","Dear Angie - Remastered 2010","spotify:artist:4pJCawaKSZ40EnxN0YEYw3","Badfinger","spotify:album:6uA2hir5o45vrILeqQVTbr","Magic Christian Music (Remastered 2010 / Deluxe Edition)","spotify:artist:4pJCawaKSZ40EnxN0YEYw3","Badfinger","1970-01-09","https://i.scdn.co/image/ab67616d0000b273555e940b9bbbe0d8ad5254cf","1","3","160906","https://p.scdn.co/mp3-preview/a171539151755b177a4af0e91d64ea9cae6b7578?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","GBDCE1000107","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:0bdNktKwMzf6d4V5BNK1KN","Super Bounce","spotify:artist:6I3MElirhT5t6Kf7p0hGk9, spotify:artist:5MbNzCW3qokGyoo9giHA3V","Duckwrth, EARTHGANG","spotify:album:07ElwjWGMXVNlQG4TsVn9H","SuperGood","spotify:artist:6I3MElirhT5t6Kf7p0hGk9","Duckwrth","2020-08-21","https://i.scdn.co/image/ab67616d0000b2732e5a021780f5056724a5b6af","1","11","218017","https://p.scdn.co/mp3-preview/c9487c88ad675b89f8687828825049e6b96c153e?cid=9950ac751e34487dbbe027c4fd7f8e99","true","55","USUM72015558","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:4eamJr2k9YDH8j58RSTmSc","Doin' Time","spotify:artist:0EdvGhlC1FkGItLOWQzG4J","Sublime","spotify:album:14eK347GdWO4mBBx78tsut","Sublime","spotify:artist:0EdvGhlC1FkGItLOWQzG4J","Sublime","1996-07-30","https://i.scdn.co/image/ab67616d0000b2738fc4b0dcfb9509553f195c85","1","17","253840","https://p.scdn.co/mp3-preview/0a2eba421dbf265fde1676648d40c9c508ada57d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","75","USUM70605191","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:7lemF5PY2O8aGkhHUyz2Bp","Bring It On Home - Digitally Remastered 00","spotify:artist:1zJBFCev9UwOMcrZsLi2od","Lou Rawls","spotify:album:6RZbUqqODcPvuxw6zAD5fX","Anthology-Lou Rawls","spotify:artist:1zJBFCev9UwOMcrZsLi2od","Lou Rawls","2000-06-06","https://i.scdn.co/image/ab67616d0000b2732d0f4d1448187f375bee5950","2","17","178626","https://p.scdn.co/mp3-preview/229f2b59ffe4a5ceb96cfb23b79e76575dc6f5e9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","USCA20000488","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:0PHGV9pWYv91WCeCXhdWye","Triste","spotify:artist:0yFvXd36g5sNKYDi0Kkvl8, spotify:artist:3pO5VjZ4wOHCMBXOvbMISG","Elis Regina, Antônio Carlos Jobim","spotify:album:3SE9n6EaVOJ81KA1KPLUWS","Elis & Tom","spotify:artist:0yFvXd36g5sNKYDi0Kkvl8, spotify:artist:3pO5VjZ4wOHCMBXOvbMISG","Elis Regina, Antônio Carlos Jobim","1974-06-17","https://i.scdn.co/image/ab67616d0000b273292018d60c3e04f17656657a","1","5","162368","https://p.scdn.co/mp3-preview/f4a4827f512fa786a505ec6ef5b008482a81067b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","BRMCA7400157","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:0OUoJ1BbBrgU6rR4M32Nje","Roda Mundo","spotify:artist:6YJmIS23jxjp6Edi2zTPzn","Ana Mazzotti","spotify:album:4yiSLjQT0cRNT5dySoWKK3","Ninguém Vai Me Segurar","spotify:artist:6YJmIS23jxjp6Edi2zTPzn","Ana Mazzotti","1974-09-13","https://i.scdn.co/image/ab67616d0000b2734d216803a2d7af9af21cb3ca","1","2","149264","https://p.scdn.co/mp3-preview/9169931fca604a7149262ac8336a488a329739ab?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","GBDCR1900037","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:3DlgDXIYtnWtJKiB8bZQMv","Photosynthesis","spotify:artist:7Hjbimq43OgxaBRpFXic4x, spotify:artist:4JqpJeNOhP6bAkolNMLwFg","Saba, Jean Deaux","spotify:album:10UscF31tC7Sz8S2a1mGbM","Bucket List Project","spotify:artist:7Hjbimq43OgxaBRpFXic4x","Saba","2016-10-27","https://i.scdn.co/image/ab67616d0000b27362cd6013f4b68f16bbce3666","1","8","201732","https://p.scdn.co/mp3-preview/0f9766940d8b5f2b04ef050ae54c54de931ad10b?cid=9950ac751e34487dbbe027c4fd7f8e99","true","2","USUYG1115900","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
